6,1,0,0,1,0
16,0,1,0,0,1
13,1,1,1,1,0
11,0,0,0,1,0
13,0,0,0,0,0
4,0,1,3,1,0
9,1,1,0,0,0
13,1,1,1,0,0
21,2,0,0,1,1
28,7,3,0,2,1
26,1,2,1,1,1
21,5,1,0,0,0
25,0,0,0,1,2
19,1,2,0,2,0
12,0,0,1,0,0
2,1,1,0,0,0
5,1,2,0,0,0
4,0,0,0,1,0
1,1,2,0,0,0
3,0,1,0,1,1
2,0,3,0,0,0
4,0,0,1,0,0
5,0,0,0,0,0
6,2,2,1,0,0
1,1,3,0,0,0
8,2,0,0,0,0
5,1,2,0,0,1
5,1,1,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
8,0,1,0,1,0
4,0,0,0,0,0
2,0,1,1,0,0
3,0,1,0,0,0
3,2,0,1,0,0
2,2,0,1,0,0
3,0,0,0,1,0
3,0,1,0,0,0
2,0,0,0,0,1
5,1,0,0,0,0
2,0,0,1,1,0
3,0,0,0,0,0
0,2,1,1,0,0
1,1,0,0,0,0
0,0,0,0,0,0
1,3,0,2,0,0
0,2,0,0,0,0
1,0,0,0,0,0
1,1,0,0,0,0
0,0,0,1,1,0
0,0,0,0,0,0
0,0,1,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
0,1,0,0,0,0
1,0,0,0,0,0
4,0,2,0,0,0
3,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
1,1,0,0,0,0
0,1,0,1,0,0
0,0,2,0,0,0
2,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,2,0,0,1,1
3,1,0,0,0,0
1,0,0,0,0,0
1,0,0,1,0,0
12,0,0,0,0,0
9,0,1,0,0,0
25,0,1,0,0,0
33,0,1,0,0,1
27,0,0,1,0,1
64,1,0,0,0,0
47,0,1,0,0,0
85,0,0,0,0,0
119,0,0,0,1,0
116,1,0,0,0,0
129,6,0,1,1,1
29,0,0,0,0,0
14,0,0,0,0,1
2,0,0,0,0,0
7,0,0,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
1,1,0,0,0,0
0,0,0,0,0,0
0,0,2,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
1,0,0,0,0,0
0,1,0,0,0,0
1,0,0,0,0,1
1,0,0,0,0,0
1,2,1,0,0,1
0,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
5,0,0,0,0,0
4,0,1,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
2,0,0,0,0,1
15,0,0,0,0,0
25,0,0,0,0,0
19,0,2,0,0,1
6,0,1,0,0,0
